step,train_loss,eval_loss,lr,gate_fft,gate_mem,time,train_loss
531,20.55699921,,9.91E-05,-0.000519,-0.000971,Tue Apr 14 22:45:31 2026,2.569624901
532,19.80880356,,9.91E-05,-0.000509,-0.000971,Tue Apr 14 22:45:54 2026,2.476100445
533,20.85766411,,9.91E-05,-0.000498,-0.000971,Tue Apr 14 22:46:17 2026,2.607208014
534,19.95036125,,9.91E-05,-0.000488,-0.000971,Tue Apr 14 22:47:42 2026,2.493795156
535,20.28907013,,9.91E-05,-0.000478,-0.000971,Tue Apr 14 22:48:04 2026,2.536133766
536,20.31213379,,9.91E-05,-0.000468,-0.000971,Tue Apr 14 22:48:27 2026,2.539016724
537,19.61196327,,9.91E-05,-0.000468,-0.000971,Tue Apr 14 22:48:50 2026,2.451495409
538,20.7353344,,9.91E-05,-0.000468,-0.000971,Tue Apr 14 22:49:13 2026,2.5919168
539,20.97782516,,9.91E-05,-0.000468,-0.000971,Tue Apr 14 22:49:35 2026,2.622228146
540,20.31069183,,9.91E-05,-0.000468,-0.000966,Tue Apr 14 22:50:20 2026,2.538836479
541,20.28224945,,9.91E-05,-0.000468,-0.000966,Tue Apr 14 22:51:37 2026,2.535281181
542,20.41917419,,9.91E-05,-0.000468,-0.000966,Tue Apr 14 22:51:59 2026,2.552396774
543,20.34610748,,9.91E-05,-0.000458,-0.000961,Tue Apr 14 22:52:22 2026,2.543263435
544,21.15257072,,9.91E-05,-0.000448,-0.000961,Tue Apr 14 22:52:45 2026,2.644071341
545,21.27056503,,9.91E-05,-0.000437,-0.000961,Tue Apr 14 22:53:07 2026,2.658820629
546,20.20229721,,9.91E-05,-0.000427,-0.000961,Tue Apr 14 22:53:30 2026,2.525287151
547,30.21997833,,9.90E-05,-0.000417,-0.000961,Tue Apr 14 22:56:57 2026,3.777497292
548,20.41619492,,9.90E-05,-0.000412,-0.000961,Tue Apr 14 22:57:19 2026,2.552024364
549,20.38378143,,9.90E-05,-0.000407,-0.000961,Tue Apr 14 22:57:41 2026,2.547972679
550,19.77657509,,9.90E-05,-0.000397,-0.000961,Tue Apr 14 22:58:04 2026,2.472071886
551,20.67824173,,9.90E-05,-0.000387,-0.000961,Tue Apr 14 22:58:26 2026,2.584780216
552,20.19114685,,9.90E-05,-0.000376,-0.000961,Tue Apr 14 22:58:48 2026,2.523893356
553,21.07630348,,9.90E-05,-0.000366,-0.000956,Tue Apr 14 22:59:11 2026,2.634537935
554,20.56522751,,9.90E-05,-0.000356,-0.000961,Tue Apr 14 22:59:33 2026,2.570653439
555,19.89819336,,9.90E-05,-0.000346,-0.000966,Tue Apr 14 23:04:54 2026,2.48727417
556,20.790411,,9.90E-05,-0.000336,-0.000971,Tue Apr 14 23:05:16 2026,2.598801374
557,20.00869179,,9.90E-05,-0.000326,-0.000982,Tue Apr 14 23:05:39 2026,2.501086473
558,20.05173683,,9.90E-05,-0.000315,-0.000982,Tue Apr 14 23:06:01 2026,2.506467104
559,19.73930931,,9.90E-05,-0.000326,-0.000982,Tue Apr 14 23:18:49 2026,2.467413664
560,20.75976563,,9.90E-05,-0.000336,-0.000982,Tue Apr 14 23:19:11 2026,2.594970703
561,20.21901703,,9.90E-05,-0.000346,-0.000977,Tue Apr 14 23:19:33 2026,2.527377129
562,20.20659447,,9.89E-05,-0.000356,-0.000971,Tue Apr 14 23:19:55 2026,2.525824308
563,20.60960007,,9.89E-05,-0.000371,-0.000971,Tue Apr 14 23:20:17 2026,2.576200008
564,21.4717617,,9.89E-05,-0.000381,-0.000971,Tue Apr 14 23:20:39 2026,2.683970213
565,21.13111877,,9.89E-05,-0.000392,-0.000971,Tue Apr 14 23:21:02 2026,2.641389847
566,20.72002983,,9.89E-05,-0.000381,-0.000971,Tue Apr 14 23:21:24 2026,2.590003729
567,20.29847145,,9.89E-05,-0.000351,-0.000971,Tue Apr 14 23:21:46 2026,2.537308931
568,20.48296547,,9.89E-05,-0.00032,-0.000971,Tue Apr 14 23:22:09 2026,2.560370684
569,20.60631752,,9.89E-05,-0.00029,-0.000971,Tue Apr 14 23:22:31 2026,2.57578969
570,20.75738907,,9.89E-05,-0.000259,-0.000971,Tue Apr 14 23:22:54 2026,2.594673634
571,20.80002594,,9.89E-05,-0.000229,-0.000971,Tue Apr 14 23:23:16 2026,2.600003242
572,19.47297096,,9.89E-05,-0.000198,-0.000971,Tue Apr 14 23:23:39 2026,2.43412137
573,20.37125969,,9.89E-05,-0.000198,-0.000971,Tue Apr 14 23:24:01 2026,2.546407461
574,20.45882034,,9.89E-05,-0.000198,-0.000971,Tue Apr 14 23:24:24 2026,2.557352543
575,20.21700478,,9.89E-05,-0.000198,-0.000971,Tue Apr 14 23:24:46 2026,2.527125597
576,20.74836922,,9.88E-05,-0.000198,-0.000982,Tue Apr 14 23:25:09 2026,2.593546152
577,20.05451202,,9.88E-05,-0.000198,-0.000987,Tue Apr 14 23:25:32 2026,2.506814003
578,20.25936508,,9.88E-05,-0.000198,-0.000982,Tue Apr 14 23:25:54 2026,2.532420635
579,20.02471542,,9.88E-05,-0.000209,-0.000977,Tue Apr 14 23:26:17 2026,2.503089428
580,19.92830086,,9.88E-05,-0.000219,-0.000971,Tue Apr 14 23:26:39 2026,2.491037607
581,19.95562935,,9.88E-05,-0.000229,-0.000966,Tue Apr 14 23:27:02 2026,2.494453669
582,19.51917076,,9.88E-05,-0.000239,-0.000961,Tue Apr 14 23:27:24 2026,2.439896345
583,19.68130302,,9.88E-05,-0.000249,-0.000956,Tue Apr 14 23:27:47 2026,2.460162878
584,20.85038376,,9.88E-05,-0.000224,-0.000956,Tue Apr 14 23:28:10 2026,2.60629797
585,20.76504517,,9.88E-05,-0.000193,-0.000956,Tue Apr 14 23:28:32 2026,2.595630646
586,20.56602859,,9.88E-05,-0.000163,-0.000956,Tue Apr 14 23:28:55 2026,2.570753574
587,20.11708832,,9.88E-05,-0.000132,-0.000956,Tue Apr 14 23:29:17 2026,2.51463604
588,20.48162651,,9.88E-05,-0.000102,-0.000951,Tue Apr 14 23:29:40 2026,2.560203314
589,19.68321037,,9.88E-05,-0.000071,-0.000946,Tue Apr 14 23:30:02 2026,2.460401297
590,20.31647301,,9.87E-05,-0.000041,-0.000946,Tue Apr 14 23:30:25 2026,2.539559126
591,20.61568832,,9.87E-05,-0.00001,-0.000956,Tue Apr 14 23:30:48 2026,2.57696104
592,20.62234116,,9.87E-05,0.00002,-0.000966,Tue Apr 14 23:31:10 2026,2.577792645
593,20.49687004,,9.87E-05,0.000051,-0.000977,Tue Apr 14 23:31:33 2026,2.562108755
594,20.28445053,,9.87E-05,0.000041,-0.000987,Tue Apr 14 23:31:55 2026,2.535556316
595,21.69114113,,9.87E-05,0.000031,-0.000987,Tue Apr 14 23:32:18 2026,2.711392641
596,19.94340134,,9.87E-05,0.000061,-0.000987,Tue Apr 14 23:32:41 2026,2.492925167
597,19.22209167,,9.87E-05,0.000071,-0.000987,Tue Apr 14 23:33:03 2026,2.402761459
598,20.19324875,,9.87E-05,0.000041,-0.000987,Tue Apr 14 23:33:26 2026,2.524156094
599,20.23306465,,9.87E-05,0.00001,-0.000987,Tue Apr 14 23:33:48 2026,2.529133081
600,19.60806847,,9.87E-05,-0.00002,-0.000987,Tue Apr 14 23:34:11 2026,2.451008558
600,,2.533860683,,-0.00002,-0.000987,Tue Apr 14 23:34:28 2026,
601,20.6528759,,9.87E-05,-0.000051,-0.000982,Tue Apr 14 23:34:53 2026,2.581609488
602,20.61079979,,9.87E-05,-0.000061,-0.000977,Tue Apr 14 23:35:15 2026,2.576349974
603,19.68381691,,9.87E-05,-0.000051,-0.000971,Tue Apr 14 23:35:38 2026,2.460477114
604,19.88730812,,9.86E-05,-0.000041,-0.000966,Tue Apr 14 23:36:00 2026,2.485913515
605,20.31389236,,9.86E-05,-0.000031,-0.000961,Tue Apr 14 23:36:23 2026,2.539236546
606,19.23747444,,9.86E-05,-0.00002,-0.000956,Tue Apr 14 23:36:59 2026,2.404684305
607,19.67289734,,9.86E-05,-0.00001,-0.000951,Tue Apr 14 23:37:22 2026,2.459112167
608,19.8971386,,9.86E-05,0,-0.000946,Tue Apr 14 23:37:45 2026,2.487142324
609,19.44534111,,9.86E-05,0.000031,-0.000941,Tue Apr 14 23:38:07 2026,2.430667639
610,19.76737404,,9.86E-05,0.000061,-0.000936,Tue Apr 14 23:38:30 2026,2.470921755
611,20.01742935,,9.86E-05,0.000051,-0.000931,Tue Apr 14 23:38:54 2026,2.502178669
612,20.11990929,,9.86E-05,0.000041,-0.000936,Tue Apr 14 23:39:16 2026,2.514988661
613,20.15205193,,9.86E-05,0.000071,-0.000941,Tue Apr 14 23:39:42 2026,2.519006491
614,19.43294525,,9.86E-05,0.000102,-0.000946,Tue Apr 14 23:40:05 2026,2.429118156
615,19.90188599,,9.86E-05,0.000132,-0.000941,Tue Apr 14 23:40:28 2026,2.487735748
616,19.56886673,,9.86E-05,0.000163,-0.000936,Tue Apr 14 23:40:50 2026,2.446108341
617,20.77334213,,9.85E-05,0.000173,-0.000931,Tue Apr 14 23:41:13 2026,2.596667767
618,20.03741074,,9.85E-05,0.000183,-0.000926,Tue Apr 14 23:41:36 2026,2.504676342
619,20.47846413,,9.85E-05,0.000193,-0.000921,Tue Apr 14 23:42:55 2026,2.559808016
620,19.89950562,,9.85E-05,0.000203,-0.000916,Tue Apr 14 23:43:17 2026,2.487438202
621,19.46558762,,9.85E-05,0.000214,-0.00091,Tue Apr 14 23:43:40 2026,2.433198452
622,19.61899948,,9.85E-05,0.000224,-0.000905,Tue Apr 14 23:44:04 2026,2.452374935
623,19.31983185,,9.85E-05,0.000234,-0.0009,Tue Apr 14 23:44:27 2026,2.414978981
624,20.2305603,,9.85E-05,0.000244,-0.000905,Tue Apr 14 23:44:49 2026,2.528820038
625,20.17391205,,9.85E-05,0.000254,-0.000921,Tue Apr 14 23:45:12 2026,2.521739006
626,19.79017639,,9.85E-05,0.000264,-0.000926,Tue Apr 14 23:46:31 2026,2.473772049
627,19.45957375,,9.85E-05,0.000275,-0.000931,Tue Apr 14 23:46:54 2026,2.432446718
628,20.80575752,,9.85E-05,0.000285,-0.000926,Tue Apr 14 23:47:16 2026,2.60071969
629,18.7532692,,9.84E-05,0.000295,-0.000921,Tue Apr 14 23:47:40 2026,2.344158649
630,18.96118546,,9.84E-05,0.000326,-0.000926,Tue Apr 14 23:48:02 2026,2.370148182
631,19.52539444,,9.84E-05,0.000356,-0.000931,Tue Apr 14 23:48:25 2026,2.440674305
632,19.17788696,,9.84E-05,0.000387,-0.000946,Tue Apr 14 23:48:48 2026,2.39723587
633,19.05943298,,9.84E-05,0.000417,-0.000961,Tue Apr 14 23:49:11 2026,2.382429123
634,18.74414063,,9.84E-05,0.000448,-0.000966,Tue Apr 14 23:49:34 2026,2.343017578
635,20.27404785,,9.84E-05,0.000437,-0.000971,Tue Apr 14 23:49:56 2026,2.534255981
636,18.72323418,,9.84E-05,0.000427,-0.000966,Tue Apr 14 23:50:19 2026,2.340404272
637,18.98147202,,9.84E-05,0.000417,-0.000961,Tue Apr 14 23:50:41 2026,2.372684002
638,19.22508621,,9.84E-05,0.000407,-0.000956,Tue Apr 14 23:51:04 2026,2.403135777
639,19.0854435,,9.84E-05,0.000397,-0.000951,Tue Apr 14 23:51:28 2026,2.385680437
640,18.75590515,,9.84E-05,0.000387,-0.000946,Tue Apr 14 23:51:51 2026,2.344488144
641,18.50314713,,9.83E-05,0.000376,-0.000941,Tue Apr 14 23:52:14 2026,2.312893391
642,19.82922554,,9.83E-05,0.000366,-0.000936,Tue Apr 14 23:52:36 2026,2.478653193
643,19.1712532,,9.83E-05,0.000356,-0.000931,Tue Apr 14 23:52:59 2026,2.396406651
644,18.7027359,,9.83E-05,0.000346,-0.000926,Tue Apr 14 23:54:04 2026,2.337841988
645,18.87940598,,9.83E-05,0.000336,-0.000921,Tue Apr 14 23:54:46 2026,2.359925747
646,18.96952248,,9.83E-05,0.000326,-0.000916,Tue Apr 14 23:55:11 2026,2.37119031
647,19.83885765,,9.83E-05,0.000315,-0.00091,Tue Apr 14 23:55:34 2026,2.479857206
648,19.7122364,,9.83E-05,0.000305,-0.000916,Tue Apr 14 23:55:56 2026,2.464029551
649,19.69063187,,9.83E-05,0.000295,-0.00091,Tue Apr 14 23:56:19 2026,2.461328983
650,18.4508419,,9.83E-05,0.000285,-0.000905,Tue Apr 14 23:56:41 2026,2.306355238
651,20.87691116,,9.83E-05,0.000275,-0.0009,Tue Apr 14 23:58:01 2026,2.609613895
652,19.58306503,,9.83E-05,0.000264,-0.000895,Tue Apr 14 23:58:34 2026,2.447883129
653,18.92258072,,9.82E-05,0.000254,-0.0009,Tue Apr 14 23:58:57 2026,2.36532259
654,18.94494438,,9.82E-05,0.000244,-0.000905,Tue Apr 14 23:59:19 2026,2.368118048
655,19.33903694,,9.82E-05,0.000234,-0.000916,Tue Apr 14 23:59:42 2026,2.417379618
656,20.14173317,,9.82E-05,0.000224,-0.000926,Wed Apr 15 00:00:04 2026,2.517716646
657,19.94370651,,9.82E-05,0.000214,-0.000926,Wed Apr 15 00:00:26 2026,2.492963314
658,19.4077816,,9.82E-05,0.000203,-0.000926,Wed Apr 15 00:00:49 2026,2.4259727
659,18.96551132,,9.82E-05,0.000193,-0.000936,Wed Apr 15 00:01:14 2026,2.370688915
660,19.1366806,,9.82E-05,0.000183,-0.000946,Wed Apr 15 00:01:36 2026,2.392085075
661,19.30596161,,9.82E-05,0.000173,-0.000946,Wed Apr 15 00:01:59 2026,2.413245201
662,19.36404991,,9.82E-05,0.000163,-0.000946,Wed Apr 15 00:02:22 2026,2.420506239
663,19.45981979,,9.82E-05,0.000153,-0.000946,Wed Apr 15 00:02:45 2026,2.432477474
664,18.10849953,,9.81E-05,0.000142,-0.000946,Wed Apr 15 00:03:09 2026,2.263562441
665,19.0105896,,9.81E-05,0.000132,-0.000946,Wed Apr 15 00:03:32 2026,2.3763237
666,19.21692848,,9.81E-05,0.000122,-0.000956,Wed Apr 15 00:03:55 2026,2.40211606
667,18.75426674,,9.81E-05,0.000112,-0.000977,Wed Apr 15 00:04:18 2026,2.344283342
668,19.2820034,,9.81E-05,0.000112,-0.000997,Wed Apr 15 00:04:41 2026,2.410250425
669,18.63207245,,9.81E-05,0.000112,-0.001007,Wed Apr 15 00:05:52 2026,2.329009056
670,18.81391716,,9.81E-05,0.000112,-0.001007,Wed Apr 15 00:06:15 2026,2.351739645
671,18.53429985,,9.81E-05,0.000112,-0.001007,Wed Apr 15 00:06:38 2026,2.316787481
672,18.47113419,,9.81E-05,0.000112,-0.001007,Wed Apr 15 00:07:00 2026,2.308891773
673,18.47822952,,9.81E-05,0.000112,-0.001007,Wed Apr 15 00:07:22 2026,2.30977869
674,18.12873459,,9.81E-05,0.000112,-0.001017,Wed Apr 15 00:07:45 2026,2.266091824
675,18.18761635,,9.80E-05,0.000112,-0.001007,Wed Apr 15 00:08:08 2026,2.273452044
676,19.28907585,,9.80E-05,0.000112,-0.000997,Wed Apr 15 00:09:27 2026,2.411134481
677,19.1805172,,9.80E-05,0.000112,-0.000997,Wed Apr 15 00:10:06 2026,2.39756465
678,18.85598373,,9.80E-05,0.000112,-0.000997,Wed Apr 15 00:10:28 2026,2.356997967
679,18.46785545,,9.80E-05,0.000112,-0.000987,Wed Apr 15 00:10:50 2026,2.308481932
680,18.83749008,,9.80E-05,0.000112,-0.000977,Wed Apr 15 00:11:13 2026,2.35468626
681,18.1032238,,9.80E-05,0.000112,-0.000966,Wed Apr 15 00:11:35 2026,2.262902975
682,18.68274689,,9.80E-05,0.000112,-0.000956,Wed Apr 15 00:11:58 2026,2.335343361
683,19.00163269,,9.80E-05,0.000112,-0.000956,Wed Apr 15 00:12:21 2026,2.375204086
684,18.79414749,,9.80E-05,0.000153,-0.000966,Wed Apr 15 00:12:44 2026,2.349268436
685,18.68304062,,9.80E-05,0.000153,-0.000966,Wed Apr 15 00:13:07 2026,2.335380077
686,18.51899147,,9.79E-05,0.000153,-0.000977,Wed Apr 15 00:13:29 2026,2.314873934
687,19.75402832,,9.79E-05,0.000153,-0.000987,Wed Apr 15 00:13:53 2026,2.46925354
688,18.11784172,,9.79E-05,0.000193,-0.000987,Wed Apr 15 00:14:15 2026,2.264730215
689,17.40234947,,9.79E-05,0.000234,-0.000987,Wed Apr 15 00:14:40 2026,2.175293684
690,18.27606964,,9.79E-05,0.000234,-0.000987,Wed Apr 15 00:15:04 2026,2.284508705
691,18.13076973,,9.79E-05,0.000275,-0.001007,Wed Apr 15 00:15:27 2026,2.266346216
692,17.55566788,,9.79E-05,0.000315,-0.001007,Wed Apr 15 00:15:49 2026,2.194458485
693,18.4604187,,9.79E-05,0.000356,-0.001007,Wed Apr 15 00:16:12 2026,2.307552338
694,18.53375816,,9.79E-05,0.000356,-0.001017,Wed Apr 15 00:17:20 2026,2.31671977
695,17.49714088,,9.79E-05,0.000356,-0.001027,Wed Apr 15 00:17:52 2026,2.187142611
696,17.70615196,,9.79E-05,0.000397,-0.001048,Wed Apr 15 00:18:14 2026,2.213268995
697,18.02071953,,9.78E-05,0.000437,-0.001068,Wed Apr 15 00:18:37 2026,2.252589941
698,17.03567123,,9.78E-05,0.000478,-0.001078,Wed Apr 15 00:18:59 2026,2.129458904
699,17.2953949,,9.78E-05,0.000519,-0.001088,Wed Apr 15 00:19:21 2026,2.161924362
700,17.55667877,,9.78E-05,0.000519,-0.001109,Wed Apr 15 00:19:44 2026,2.194584846
700,,2.211729765,,0.000519,-0.001109,Wed Apr 15 00:20:01 2026,
701,17.02605629,,9.78E-05,0.000519,-0.001119,Wed Apr 15 00:21:57 2026,2.128257036
702,17.27352524,,9.78E-05,0.000519,-0.001119,Wed Apr 15 00:22:19 2026,2.159190655
703,17.42877197,,9.78E-05,0.000519,-0.001129,Wed Apr 15 00:22:41 2026,2.178596497
704,17.68800926,,9.78E-05,0.000519,-0.001119,Wed Apr 15 00:23:03 2026,2.211001158
705,17.46344376,,9.78E-05,0.000519,-0.001109,Wed Apr 15 00:23:26 2026,2.18293047
706,16.86207008,,9.78E-05,0.000519,-0.001139,Wed Apr 15 00:23:48 2026,2.10775876
707,17.06663895,,9.77E-05,0.000514,-0.00116,Wed Apr 15 00:24:11 2026,2.133329868
708,17.04437637,,9.77E-05,0.000514,-0.00117,Wed Apr 15 00:24:34 2026,2.130547047
709,17.66704178,,9.77E-05,0.000514,-0.00117,Wed Apr 15 00:24:57 2026,2.208380222
710,17.29787636,,9.77E-05,0.000514,-0.00117,Wed Apr 15 00:25:20 2026,2.162234545
711,17.38964844,,9.77E-05,0.000514,-0.00119,Wed Apr 15 00:25:43 2026,2.173706055
712,17.11584663,,9.77E-05,0.000514,-0.00119,Wed Apr 15 00:26:07 2026,2.139480829
713,16.85516357,,9.77E-05,0.000514,-0.00119,Wed Apr 15 00:26:30 2026,2.106895447
714,16.87621117,,9.77E-05,0.000514,-0.00119,Wed Apr 15 00:26:53 2026,2.109526396
715,16.6125679,,9.77E-05,0.000514,-0.00119,Wed Apr 15 00:27:15 2026,2.076570988
716,17.03629875,,9.77E-05,0.000514,-0.00119,Wed Apr 15 00:27:38 2026,2.129537344
717,16.88865852,,9.76E-05,0.000509,-0.00119,Wed Apr 15 00:28:02 2026,2.111082315
718,16.57472801,,9.76E-05,0.000504,-0.00119,Wed Apr 15 00:29:27 2026,2.071841002
719,16.42475128,,9.76E-05,0.000504,-0.00119,Wed Apr 15 00:29:49 2026,2.05309391
720,17.4758606,,9.76E-05,0.000504,-0.00119,Wed Apr 15 00:30:12 2026,2.184482574
721,15.78615475,,9.76E-05,0.000504,-0.00119,Wed Apr 15 00:30:35 2026,1.973269343
722,15.98122787,,9.76E-05,0.000504,-0.00119,Wed Apr 15 00:30:57 2026,1.997653484
723,16.2120018,,9.76E-05,0.000504,-0.00119,Wed Apr 15 00:31:20 2026,2.026500225
724,15.91388512,,9.76E-05,0.000504,-0.00119,Wed Apr 15 00:32:32 2026,1.98923564
725,15.79443932,,9.76E-05,0.000504,-0.00119,Wed Apr 15 00:33:08 2026,1.974304914
726,15.64090061,,9.76E-05,0.000504,-0.00119,Wed Apr 15 00:33:30 2026,1.955112576
727,17.23358154,,9.75E-05,0.000504,-0.00119,Wed Apr 15 00:33:52 2026,2.154197693
728,15.65611172,,9.75E-05,0.000504,-0.00119,Wed Apr 15 00:34:16 2026,1.957013965
729,15.80503464,,9.75E-05,0.000504,-0.00119,Wed Apr 15 00:34:38 2026,1.97562933
730,15.83063698,,9.75E-05,0.000504,-0.00119,Wed Apr 15 00:35:01 2026,1.978829622
731,15.65844822,,9.75E-05,0.000504,-0.00119,Wed Apr 15 00:35:25 2026,1.957306027
732,15.40136051,,9.75E-05,0.000504,-0.00119,Wed Apr 15 00:35:47 2026,1.925170064
733,15.04286766,,9.75E-05,0.000504,-0.00119,Wed Apr 15 00:36:11 2026,1.880358458
734,16.12155533,,9.75E-05,0.000504,-0.00119,Wed Apr 15 00:36:34 2026,2.015194416
735,15.73686981,,9.75E-05,0.000504,-0.00119,Wed Apr 15 00:36:58 2026,1.967108727
736,15.23698521,,9.74E-05,0.000504,-0.00119,Wed Apr 15 00:37:20 2026,1.904623151
737,15.32656288,,9.74E-05,0.000504,-0.00119,Wed Apr 15 00:37:44 2026,1.91582036
738,15.29064846,,9.74E-05,0.000504,-0.00119,Wed Apr 15 00:38:07 2026,1.911331058
739,15.95421314,,9.74E-05,0.000504,-0.0012,Wed Apr 15 00:38:30 2026,1.994276643
740,15.91206741,,9.74E-05,0.000504,-0.0012,Wed Apr 15 00:38:53 2026,1.989008427
741,15.7366209,,9.74E-05,0.000504,-0.0012,Wed Apr 15 00:39:16 2026,1.967077613
742,14.75071621,,9.74E-05,0.000504,-0.0012,Wed Apr 15 00:40:33 2026,1.843839526
743,16.80760193,,9.74E-05,0.000504,-0.0012,Wed Apr 15 00:41:04 2026,2.100950241
744,15.9266634,,9.74E-05,0.000504,-0.001211,Wed Apr 15 00:41:26 2026,1.990832925
745,15.05077744,,9.74E-05,0.000498,-0.001221,Wed Apr 15 00:41:49 2026,1.881347179
746,15.13286495,,9.73E-05,0.000493,-0.001231,Wed Apr 15 00:42:12 2026,1.891608119
747,15.40923882,,9.73E-05,0.000488,-0.001241,Wed Apr 15 00:42:35 2026,1.926154852
748,15.92591572,,9.73E-05,0.000488,-0.001251,Wed Apr 15 00:42:58 2026,1.990739465
749,15.89949894,,9.73E-05,0.000488,-0.001261,Wed Apr 15 00:44:14 2026,1.987437367
750,15.43035698,,9.73E-05,0.000488,-0.001261,Wed Apr 15 00:44:36 2026,1.928794622
751,14.94452667,,9.73E-05,0.000488,-0.001261,Wed Apr 15 00:44:58 2026,1.868065834
752,15.08763885,,9.73E-05,0.000488,-0.001261,Wed Apr 15 00:45:21 2026,1.885954857
753,15.22396851,,9.73E-05,0.000483,-0.001261,Wed Apr 15 00:45:43 2026,1.902996063
754,15.08677578,,9.73E-05,0.000483,-0.001261,Wed Apr 15 00:46:06 2026,1.885846972
755,15.19475937,,9.72E-05,0.000483,-0.001261,Wed Apr 15 00:46:29 2026,1.899344921
756,14.10858631,,9.72E-05,0.000483,-0.001251,Wed Apr 15 00:46:52 2026,1.763573289
757,14.81472588,,9.72E-05,0.000483,-0.001241,Wed Apr 15 00:47:15 2026,1.851840734
758,15.26637173,,9.72E-05,0.000478,-0.001231,Wed Apr 15 00:47:37 2026,1.908296466
759,14.53063011,,9.72E-05,0.000478,-0.001231,Wed Apr 15 00:48:00 2026,1.816328764
760,14.88267803,,9.72E-05,0.000478,-0.001231,Wed Apr 15 00:48:23 2026,1.860334754
761,14.41057014,,9.72E-05,0.000478,-0.001231,Wed Apr 15 00:48:46 2026,1.801321268
762,14.43569756,,9.72E-05,0.000478,-0.001231,Wed Apr 15 00:49:08 2026,1.804462194
763,14.14127159,,9.72E-05,0.000473,-0.001231,Wed Apr 15 00:49:32 2026,1.767658949
764,14.12975693,,9.71E-05,0.000468,-0.001231,Wed Apr 15 00:49:55 2026,1.766219616
765,14.02030277,,9.71E-05,0.000463,-0.001231,Wed Apr 15 00:50:18 2026,1.752537847
766,13.9563427,,9.71E-05,0.000458,-0.001231,Wed Apr 15 00:51:23 2026,1.744542837
767,13.87941742,,9.71E-05,0.000453,-0.001251,Wed Apr 15 00:52:22 2026,1.734927177
768,14.60998535,,9.71E-05,0.000448,-0.001261,Wed Apr 15 00:52:44 2026,1.826248169
769,14.5698595,,9.71E-05,0.000443,-0.001261,Wed Apr 15 00:53:07 2026,1.821232438
770,14.10645103,,9.71E-05,0.000437,-0.001261,Wed Apr 15 00:53:29 2026,1.763306379
771,13.83404255,,9.71E-05,0.000432,-0.001261,Wed Apr 15 00:53:52 2026,1.729255319
772,14.18924046,,9.71E-05,0.000427,-0.001261,Wed Apr 15 00:54:14 2026,1.773655057
773,13.60024929,,9.70E-05,0.000422,-0.001261,Wed Apr 15 00:55:26 2026,1.700031161
774,13.990201,,9.70E-05,0.000417,-0.001261,Wed Apr 15 00:55:54 2026,1.748775125
775,14.2514143,,9.70E-05,0.000417,-0.001261,Wed Apr 15 00:56:16 2026,1.781426787
776,13.90111732,,9.70E-05,0.000417,-0.001261,Wed Apr 15 00:56:39 2026,1.737639666
777,13.96627331,,9.70E-05,0.000412,-0.001261,Wed Apr 15 00:57:02 2026,1.745784163
778,13.74746323,,9.70E-05,0.000407,-0.001261,Wed Apr 15 00:57:25 2026,1.718432903
779,14.73237705,,9.70E-05,0.000402,-0.001261,Wed Apr 15 00:57:48 2026,1.841547132
780,13.60622883,,9.70E-05,0.000402,-0.001261,Wed Apr 15 00:58:11 2026,1.700778604
781,13.1102438,,9.70E-05,0.000402,-0.001261,Wed Apr 15 00:58:34 2026,1.638780475
782,13.51511288,,9.69E-05,0.000397,-0.001261,Wed Apr 15 00:58:57 2026,1.68938911
783,13.34665585,,9.69E-05,0.000392,-0.001261,Wed Apr 15 00:59:19 2026,1.668331981
784,13.07252884,,9.69E-05,0.000387,-0.001261,Wed Apr 15 00:59:42 2026,1.634066105
785,13.59480286,,9.69E-05,0.000387,-0.001261,Wed Apr 15 01:00:05 2026,1.699350357
786,13.8397541,,9.69E-05,0.000387,-0.001261,Wed Apr 15 01:00:28 2026,1.729969263
787,13.05546856,,9.69E-05,0.000387,-0.001261,Wed Apr 15 01:00:52 2026,1.63193357
788,13.14673805,,9.69E-05,0.000387,-0.001261,Wed Apr 15 01:01:15 2026,1.643342257
789,13.32801247,,9.69E-05,0.000387,-0.001261,Wed Apr 15 01:01:37 2026,1.666001558
790,12.71758652,,9.69E-05,0.000381,-0.001261,Wed Apr 15 01:02:01 2026,1.589698315
791,12.8806057,,9.68E-05,0.000376,-0.001261,Wed Apr 15 01:03:33 2026,1.610075712
792,13.20790386,,9.68E-05,0.000371,-0.001261,Wed Apr 15 01:03:56 2026,1.650987983
793,12.66012764,,9.68E-05,0.000366,-0.001261,Wed Apr 15 01:04:18 2026,1.582515955
794,12.89418888,,9.68E-05,0.000366,-0.001261,Wed Apr 15 01:04:41 2026,1.61177361
795,13.06504631,,9.68E-05,0.000366,-0.001261,Wed Apr 15 01:05:04 2026,1.633130789
796,13.21381474,,9.68E-05,0.000366,-0.001261,Wed Apr 15 01:05:27 2026,1.651726842
797,13.09503174,,9.68E-05,0.000361,-0.001261,Wed Apr 15 01:06:31 2026,1.636878967
798,12.68584442,,9.68E-05,0.000356,-0.001261,Wed Apr 15 01:07:44 2026,1.585730553
799,12.86647415,,9.68E-05,0.000351,-0.001261,Wed Apr 15 01:08:06 2026,1.608309269
800,12.81650734,,9.67E-05,0.000346,-0.001261,Wed Apr 15 01:08:28 2026,1.602063417
800,,1.618985415,,0.000346,-0.001261,Wed Apr 15 01:08:46 2026,
